movie_id,movie_name,year,tags,overview,rating,director,cast
tt33075815,Kaveri,2024,Action,"Vikram Simha, a dedicated cop known for his unwavering support for women in trouble, is called to action when Kaveri is brutally assaulted. As she seeks revenge, Vikram must navigate a web of deceit and danger.",6.9,Rajesh Nellore,"Shaik Allabakashu, Risitha Nellore, Kushi Yadav, Faizel Ahmed, Sudhir Reddy Gujjula"
tt32809527,Zorawar Di Jacqueline,2024,"Hindi, Drama, Romance","Two strangers discover they have little time left to live. Defying fate, they spend their final hours exploring if their newfound connection transcends mortality.",5.2,Dapinder Sandhu,"Manish Goplani, Malvi Malhotra, Amritpal Singh Billa, Anita Meet, Satwant Kaur"
tt31592004,Adiparvam,2024,Telugu,"Nagamma seeks vengeance, uncovering the dark past of Yerragudi village and its long-buried secrets.",8.3,Sanjeev Megoti,"Sravanthi Bellamkonda, Sammeta Gandhi, Harry Josh, Siva Kantamaneni, Venkat Kiran"
tt31186842,Raajadhani Files,2024,"Telugu, Drama",The farmers who had voluntarily pooled their farm lands for building the capital city Amaravati and were betrayed by the government which came to power later.,7.4,Bhanu,"Agilan Pushparaj, Amrutha Chowdary, Vinod Kumar, Veena Panchaparvala, Vishal Patni"
tt31962330,Sambavasthalathu Ninnum,2024,"Malayalam, Drama","A courageous news reporter battles corruption and child abuse, facing challenges along the way. DSP Officer Samuel Johns investigates a complex case surrounding the protagonist, uncovering fraudulent layers.",7.7,Sinto David,"Sinseer, Mrunmayi A Mridul, Shivaji Guruvayoor, Dayyana Hameed, Lal Jose"
tt31151548,Namo,2024,"Telugu, Comedy","Nagesh and Mohan venture into the forest to persuade Nagesh's Naxalite father to return home, but become trapped in a tribal den surrounded by natives.",8.0,Aditya Reddy Kunduru,"Viswant Duddumpudi, Anuroop Katari, Vismaya Sri, Vadlamani Srinivas, Virendra Chauhan"
tt28520479,Konchem Hatke,2024,"Telugu, Comedy, Drama","In a stroke of luck on a hot sunny day, 4 characters from different walks of life cross paths because of a dustbin and as the luck has it, they find themselves soaking in the world of humor, drama and fun-venture into making an indie film.",8.7,Avinash Kumar G,"Krishna R, Krishna Ravuri, Krishna Manjusha C, Guru Charan, Ishwarya Vullingala"
tt32222964,The Indian Story,2024,Telugu,"A smuggler's scheme to sell illegal gold takes an unexpected turn when he crosses paths with a counterfeit trader, unraveling a complex web of deceit that mirrors the intricacies of modern political scandals.",8.7,R. Rajashekar Reddy,"Chammak Chandra, Mukhtar Khan, Zaara Khan, Raaj Bheemreddy, Ramaraju"
tt28629053,Satham Indri Mutham Tha,2024,"Tamil, Mystery","A woman is hit by a car and rescued by a stranger. Suffering amnesia, he takes her in while police search for the missing wife at her husband's behest. Will her memory return before the relentless inspector cracks the mystery?",6.9,Rajdev,"Feroz Khan, Viaan Mangalaserry, Niharika Patro, Hareesh Peradi, Srikanth"
tt15891774,Rudrakshapuram 3KM,2024,"Telugu, Thriller",Three Boys and Three Girls travel from Bangalore to Hyderabad for attending a movie audition. During the trip they get trapped into a murder. They reach their destination and how do they get out of the challenges this carries the story.,8.9,R.K. Gandhi,"Dheeraj Appaji, Veera Babu, Suresh Kondeti, Naga Mahesh, Rekha"
tt30070875,Plant Man,2024,"Telugu, Comedy",Chary lands in trouble due to an experiment leading to fun and frustration while he tries to get out of the mess.,7.2,K. Santhosh Babu,"Apparao, Balaraj, Akkam Balaraju, Tanikella Bharani, Bindu"
tt31188498,Sharathulu Varthisthai,2024,"Telugu, Drama","Chiranjeevi, a small government employee from a lower middle class family fights back with the system when the system takes them for granted and fails them.",6.5,Kumara Swamy,"Rj Avinash, Mallesh Balast, Palamuru Devaraj, Sai Goud, Shiva Goud"
tt33700819,Eesaraina!?,2024,"Telugu, Drama","In a rural village, Raju grapples with choosing between pursuing Shirisha, whom her father opposes, or working on the family farm. With success hinged on government exams, he questions if love triumphs and if ambition leads to fulfillment.",7.8,G.viplav,"G.Viplav, Ashwini Ayaluru, Prradep Rapartii, Mahaboob Basha, Karthikeya"
tt16103372,Aham Reboot,2024,"Telugu, Thriller",A down on his luck RJ gets an unexpected on air call from a woman claiming to be kidnapped,6.1,Prashanth Sagar Atlluri,Sumanth
tt32045279,Vidyarthi Vidyarthiniyare,2024,"Kannada, Drama",How technological gadgets impact children on various ways.,7.5,Arun,"Amar, Bhavana Appu, Bhavya, Manasvi, Pranav"
tt34874906,Pranaya Godari,2024,"Telugu, Action, Romance","Romance between a boy and girl from contrasting backgrounds. Their love faces societal obstacles and personal battles, intertwining humor and action sequences, as they navigate an emotionally gripping path.",7.9,PL Vignesh,"Sadan Hasan, Priyanka Prasad, Sai Kumar, Prudhviraj, Jabardasth Rajamouli"
tt33504364,Dheera Bhagat Roy,2024,"Kannada, Action, Drama","Set in 1970s Karnataka, during the land reforms era, poor farmers are denied their rightful land by a powerful feudal lord, Varadiaha, who controls it through exploitation. Rajan, an educated lawyer seeking justice.",8.1,Karnan S,"Hariram A, Neenasam Ashwath, Rakesh Dalawai, DK Govinda, Praveen Gowda HC"
tt32728672,Kaalam raasina kathalu,2024,"Telugu, Drama","Reincarnated souls navigate love, friendship, and family across six decades amid injustice, betrayal, and sacrifice.",8.7,MNV Sagar,"Viharika Chowdary, Abhilash Goguboina, MNV Sagar, Baby Pasupuleti, Uma Recherla"
tt33268763,Seetharam Sitralu,2024,Comedy,"Shiva is a tea seller from a small town who wants to achieve big in life. Starts VCR Cassette conversation Business in Kurnool. With the support of Ravi, his friend. Their lives are frightening.",9.0,Naga Sasidhar Reddy,"Kishori Datrak, Akella Raghavendra, Delhi Rajeshwari, Lakshmana Murthy Ratana, Bramarambika Tutika"
tt32086252,Paarijathaparvam,2024,"Telugu, Comedy, Crime",Two different gangs try to kidnap the same person which unfolds a big conspiracy.,6.2,Kambhampati Santosh,"Shraddha Das, Sunil, Harsha Chemudu, Surekha Vani, Sameer Hasan"
tt30836377,Click,2024,"Kannada, Comedy, Drama",Revolves around children's mindset when they are mistreated by their parents.,8.4,Shashikumar Mandya,"Silli Lalli Anand, Sanju Basayya, Pavan Basrur, Rachana Dashrath, Karthik Kadamba"
tt30816925,Ground,2024,"Telugu, Drama","Group of friends go to a playground around the corner, to play Cricket, on a typical Sunday. However, that special day has unexpected events in store for them.",7.0,Suraj,"Tejaswini M, Harinath Raj Kuntamukkula, Nagaraju Badhavath, Vasishta Kunde, Praveen Kinthali"
tt32494573,Aamhi Jarange,2024,"Marathi, Drama",Depicts Manoj Jarange Patil's struggle to fight for Maratha reservation.,6.3,Yogesh Bhosale,"Abhishek Awara, Subodh Bhave, Makrand Deshpande, Amruta Dhongade, Anjali Jogalekar"
tt30876762,Before Marriage,2024,"Tamil, Romance","An unmarried young woman is distressed to find she is with child. She faces a major decision, recognizing that bearing a baby out of wedlock clashes with prevailing proprieties.",7.7,Sreedhar Reddy Atakula,"Naveena Reddy, Naga Mahesh, Lakshman, Sunitha Manohar, Hima Sailaja"
tt30630804,Kotha Rangula Prapancham,2024,Telugu,"A girl named Sreelu, who wants to be a heroine in a movie, is possessed by a ghost during the shooting ,The log line is, why did the ghost take over, will Sreelu change her career to heroine or not?",6.7,Prudhviraj,"Prudhviraj, Rajasekhar Aningi, Krishnateja Eppala, Krishna Kranthi, Shreelu"
tt30818503,Bisi-Bisi Ice-Cream,2024,Kannada,"A mysterious woman walks into the life of a depressed, heartbroken, lovelorn and ailing cab driver. She is both a cure for his miseries and an inception to many adventures.",8.4,Arvind Sastry,"Shanil Guru, Gopalkrishna Deshpande, Aravinnd Iyer, Siri Ravikumar, Suneel Raghavendra"
tt32491624,Gold No 1,2024,"Telugu, Drama",An heir goes for the property of his family in his predecessor and search of the gold,8.0,Bodapati Krishna,"Kunapali Gopikrishna, Nanda Adhiti, Bodapati Jampanna"
tt32727888,Itlu Mee Cinema,2024,"Telugu, Drama","In ""Itlu mee cinema,"" we follow the journey of Ram (Abhiram), a talented software engineer with a burning passion for filmmaking. Driven by his love for movies, Ram takes a bold leap, leaving behind his stable job to pursue his dream of becoming a director. Alongside him are three close friends: Pawan, Manohar, and Krishna, each with their own aspirations within the film industry. Despite their relentless efforts, the four friends face numerous challenges in their quest for opportunities in the competitive world of cinema. Rejected time and again by established studios, they decide to take matters into their own hands and opt for crowdfunding to finance their debut film. Meanwhile, amidst the trials of filmmaking, Ram's personal life takes a turn as his girlfriend Janu (Vennela) proposes marriage, urging him to reconsider his priorities. Struggling to balance his passion for filmmaking and his relationship, Ram finds himself at a crossroads, torn between love and ambition. As production begins on their independent film, the friends encounter a rollercoaster of setbacks and small victories. They navigate creative differences, financial constraints, and unexpected hurdles, testing their friendship and resolve. Through it all, they learn invaluable lessons about perseverance, collaboration, and the true meaning of chasing one's dreams. The climax culminates on the premiere night of their film. Amidst a mix of anticipation and nervousness, they await the audience's verdict-a moment that will define their journey in the film industry. Will their passion project be embraced by audiences and critics alike, propelling them into stardom? Or will it mark the end of their aspirations, forcing them to reassess their futures? In a heartfelt conclusion, the film not only explores the intricacies of the filmmaking process but also delves into the personal sacrifices and triumphs of its characters. As the credits roll, viewers are left pondering the unpredictable path to success and the enduring power of dreams. Epilogue: The fate of Ram and Janu's love story and the ultimate success of their film remain open-ended, leaving audiences to imagine the characters' futures beyond the screen. ""Pursuit of Dreams"" is a testament to the indomitable spirit of aspiring filmmakers everywhere, reminding us that every dream is worth pursuing, no matter the obstacles along the way.",7.5,Harish Chava,"Abhiram, Pradeep Kondiparthi, Krishna, Manjula, Manohar"
tt28613886,Chef Chidambara,2024,"Kannada, Drama, Thriller","Chidambara, a professional chef, tries to help a rich lady in return she would help him out of his financial crisis but gets entangled when a person dies at his flat. Can Chidambara get out of this mess?",5.5,M Anand Raj,"Aniruddha Jatkar, Rachel David, Nidhi Subbaiah, Mahantesh Hiremath, Sharath Lohitashwa"
tt33396660,Bahirbhoomi,2024,"Telugu, Mystery, Thriller","In the film, a series of murders occurs within the family of the village leader. Their servant inadvertently kills an individual and is apprehended by the authorities.",3.8,Ramprasad Konduru,"Anand Bharathi, Kiran Chapala, Jittu Jithendra, Venu Madhav Machha, Risitha Nellore"
tt23849204,12th Fail,2023,"Hindi, Docudrama, Biography, Drama",The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,8.7,Vidhu Vinod Chopra,"Vikrant Massey, Medha Shankr, Anant Joshi, Anshuman Pushkar, Geeta Agrawal Sharma"
tt13751694,Animal,2023,"Hindi, Action Epic, Epic, One-Person Army Action, Action, Crime, Drama, Thriller",The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.,6.2,Sandeep Reddy Vanga,"Ranbir Kapoor, Anil Kapoor, Bobby Deol, Rashmika Mandanna, Triptii Dimri"
tt10151854,Shazam! Fury of the Gods,2023,"Superhero, Action, Adventure, Comedy, Fantasy, Sci-Fi","The film continues the story of teenage Billy Batson who, upon reciting the magic word ""SHAZAM!"", is transformed into his adult superhero alter ego, Shazam.",5.9,David F. Sandberg,"Zachary Levi, Asher Angel, Jack Dylan Grazer, Rachel Zegler, Adam Brody"
tt1001520,The Last Voyage of the Demeter,2023,"Dark Fantasy, Supernatural Horror, Vampire Horror, Fantasy, Horror, Thriller",A crew sailing from Varna (Bulgaria) by the Black Sea to England find that they are carrying very dangerous cargo.,6.1,André Øvredal,"Corey Hawkins, Aisling Franciosi, Liam Cunningham, David Dastmalchian, Chris Walley"
tt15354916,Jawan,2023,"Hindi, Action Epic, One-Person Army Action, Action, Crime, Drama, Thriller",A prison warden recruits inmates to commit outrageous crimes that shed light on corruption and injustice - and that lead him to an unexpected reunion.,6.9,Atlee,"Shah Rukh Khan, Nayanthara, Vijay Sethupathi, Deepika Padukone, Sanjay Dutt"
tt25433734,Hi Nanna,2023,"Telugu, Drama, Family, Romance",A single father begins to narrate the story of the missing mother to his child and nothing remains the same.,8.3,Shouryuv,"Nani, Mrunal Thakur, Kiara Khanna, Nassar, Jayaram"
tt15073166,IB 71,2023,"Hindi, Spy, Action, Thriller",A spy action thriller about the two-front war between Indian intelligence agencies and the Pakistani establishment in 1971.,7.1,Sankalp Reddy,"Vidyut Jammwal, Anupam Kher, Vishal Jethwa, Danny Sura, Suvrat Joshi"
tt21626284,Lost Ladies,2023,"Hindi, Quirky Comedy, Comedy, Drama","The misadventures of two young brides who get lost from the same train. From mistaken identities to laugh-out-aloud escapades, the ensuing chaos guarantees laughter galore and heartwarming moments.",8.3,Kiran Rao,"Nitanshi Goel, Pratibha Ranta, Sparsh Shrivastava, Chhaya Kadam, Ravi Kishan"
tt11112532,Agra,2023,"Hindi, Psychological Drama, Drama",A family and an exploration of space in an increasingly crowded world. It follows the quest for a sexual odyssey of an individual.,5.6,Kanu Behl,"Mohit Agarwal, Priyanka Bose, Vibha Chhibber, Rahul Roy, Aanchal Goswami"
tt12844910,Pathaan,2023,"Hindi, Action Epic, Globetrotting Adventure, Spy, Action, Adventure, Thriller","An Indian agent races against a doomsday clock as a ruthless mercenary, with a bitter vendetta, mounts an apocalyptic attack against the country.",5.8,Siddharth Anand,"Shah Rukh Khan, Deepika Padukone, John Abraham, Dimple Kapadia, Ashutosh Rana"
tt28184712,Parking,2023,"Tamil, Drama, Thriller",An elderly man and a youngster who are tenants sharing two different floors of an individual house fight over a parking space.,7.8,Ramkumar Balakrishnan,"Harish Kalyan, M.S. Bhaskar, Indhuja Ravichandran, Rama, Prathana Nathan"
tt15440322,Dasara,2023,"Telugu, Martial Arts, Survival, Action, Adventure, Drama",A brutal act sends an irresponsible small-time criminal on a mission of revenge.,6.6,Srikanth Odela,"Nani, Keerthy Suresh, Shine Tom Chacko, Dheekshith Shetty, Samuthirakani"
tt24268454,The Kerala Story,2023,"Hindi, Drama","A converted Muslim woman Fatima Ba narrates her ordeal of how she once wanted to become a nurse but was abducted from her home and manipulated by religious vanguards, turned into an ISIS terrorist and landed in Afghanistan jail.",6.8,Sudipto Sen,"Adah Sharma, Yogita Bihani, Sonia Balani, Siddhi Idnani, Devadarshini Chetan"
tt28259207,Kill,2023,"Hindi, Action Epic, Martial Arts, One-Person Army Action, Action, Crime, Drama, Thriller","During a train trip to New Delhi, a pair of commandos face an army of invading bandits.",7.4,Nikhil Nagesh Bhat,"Lakshya, Raghav Juyal, Tanya Maniktala, Abhishek Chauhan, Ashish Vidyarthi"
